sample_id,time_idx,GDP,Unemployment,Inflation,InterestRate,Swiss franc/Euro,Euro/Dollar,Euro/Uk,Stoxx50,Property Prices Ger,Property Prices UK,VIX
1,18,897789.1167405681,4.240930893554799,140.10009488124052,3.401331264252335,0.939142726799887,0.8741673649786795,1.1834448514452058,600.785824787528,126.30107101922312,183.74775592819333,22.64976687401241
1,19,896658.5099005456,4.269580381928649,140.91510477432757,3.386799147788585,0.9395797407963851,0.8762820936238868,1.184097113679386,609.7878022239541,126.18179439711962,184.84340297681183,22.99557175640943
1,20,895529.3268601692,4.298423411108677,141.73485585710756,3.3964010939152667,0.939253571360918,0.8813533808073847,1.1869881930950401,621.2037212669445,126.08983478507102,185.77735935503088,23.272938315577775
1,21,894401.5658264147,4.327461288554311,142.55937571069316,3.3971390416675904,0.9399706210846983,0.8837292904541477,1.1888198735597297,634.2093738706463,126.0078821597856,187.17833057596,23.180761294103878
1,22,893275.225008516,4.356695330557481,143.38869207664578,3.4044270576183897,0.9411708454476948,0.8856173083840907,1.1925094467700732,643.9573159950052,125.90864740362467,188.57556879769746,23.867132817437767
1,23,892150.3026179619,4.3861268623022935,144.2228328579089,3.4260358585944393,0.9419671018553729,0.8890324668724016,1.1941023761340561,653.0941134169345,125.83231954205768,190.3245311659911,24.12265378878885
2,0,902562.6703928077,3.737769362456486,131.90652174521736,3.6947725894626804,0.9373119422519612,0.8601878268168051,1.1493675133469536,530.7572500538106,129.0910994757218,170.63513304122702,26.95083635084214
2,1,901784.3641035046,3.7698100197851385,132.11086957793086,3.6715520983965204,0.9391773119088541,0.8624642052289274,1.1692604219843135,538.5421552575172,129.08365519409688,171.9807356597711,25.33009022270184
2,2,901842.0135584158,3.7841509172909578,132.82608696701354,3.64697395610189,0.9446522178458594,0.8639147297029852,1.176658648619811,538.2096867287522,128.9836244132161,172.77035271371489,25.257007598212418
2,3,901899.6630484537,3.782605158487667,132.62173913404624,3.64220476474738,0.9463449596150256,0.8682643880614541,1.1793874423514448,539.9919596569558,128.7516050341357,172.6129968969896,24.989265409233614
2,4,901957.3124717503,3.775890736059468,132.5195652304865,3.67335974613353,0.9492154272284101,0.8735301161368793,1.1810813427354745,548.3014288838839,128.45017991526046,175.20732554110677,23.905676076358336
2,5,902505.0141980764,3.775744411149608,133.0304347912612,3.6660076698200474,0.9477880385021213,0.8784034676012313,1.2052247092628308,547.4916251876905,128.47489844071245,175.94319385965412,24.428240072871755
2,6,903052.7158846864,3.7910820751649816,132.11086950734534,3.659318627583319,0.9449475703856886,0.8863989989901692,1.2326363881888671,556.2836219068084,128.32792802843002,175.01528457186026,22.404046542480764
2,7,903600.4176355044,3.8290263195986047,133.03043472844894,3.61028407490509,0.9484943382815187,0.8827777408402724,1.2596663050448105,561.3700206096506,128.0945598433611,175.5384824783096,22.2419446268911
2,8,904522.825860311,3.88488155775422,132.7239129616253,3.586440313414653,0.9514635371409245,0.8874214427901325,1.2550799989445385,567.968680865707,127.94549131833244,175.77766775083484,21.613493688666704
2,9,905445.2341668123,3.9520444855468786,133.3369564390408,3.556210662548261,0.9514945636115325,0.8808768631388945,1.2547156321244741,576.6257414471246,127.64725643399233,177.49533960538025,20.533558443921933
2,10,906367.6424672474,4.0138242147297705,133.84782601001174,3.538540845715551,0.9496296255013265,0.8804615302922206,1.2583329643607724,573.5778669674376,127.41407923666152,178.3362139870934,21.161367748663636
2,11,905531.7168034394,4.061159629412641,134.460869492502,3.51370324923328,0.9462896532147855,0.873851431328615,1.2430784437633464,571.1736218293008,127.13698459749696,179.56711383750135,21.550920780459226
2,12,904444.5775761441,4.087020983083724,135.24114343491948,3.4734899000427255,0.942313638077587,0.8738790966117417,1.2273312173567996,564.8848027626699,126.89768252270494,179.75708081627909,21.876324613502174
2,13,903334.2406625592,4.111919086404466,136.0414905297945,3.4465667813477183,0.9372127754891513,0.8681155471796265,1.2122380989142973,575.6456405196056,126.69920462914128,180.47943752017994,19.840909842263937
2,14,902226.7413785208,4.137312883657219,136.84844605157633,3.4406879322389865,0.9381480904793688,0.872873610492473,1.2152239391155646,581.4180327524654,126.39688405046311,182.81805282760578,19.43592476725983
2,15,901122.0678000804,4.162415986273617,137.66009405712506,3.4393979039313574,0.9389222085816593,0.8745122718006302,1.2207713390434285,588.4351742794254,126.18720117950024,182.49993517712537,19.322919114238545
2,16,900020.2078246914,4.187613298248923,138.47451830093496,3.4406177743156103,0.9405548313565573,0.8788081234991479,1.2240438980890387,598.92022653146,125.9684824962288,183.53254172668343,18.68659927723616
2,17,898921.1491755217,4.212473647300937,139.28979875625444,3.4409956356659137,0.941300278086809,0.8824062581316036,1.2295394450650035,605.786653729708,125.81500563673546,184.3683961940753,18.902467573667472
2,18,897789.1167405681,4.240930893554799,140.10009488124052,3.437173141663805,0.9415164314849487,0.8833041969119909,1.2330391884608385,620.0213591182699,125.67148913499642,185.0760244076256,18.30099996861424
2,19,896658.5099005456,4.269580381928649,140.91510477432757,3.417660349039889,0.941590764666436,0.8852444531121355,1.240128671235418,628.1464912775834,125.53708981151472,186.02121660573138,18.54828072428536
2,20,895529.3268601692,4.298423411108677,141.73485585710756,3.41068109207235,0.9409258211334784,0.8866943358190847,1.2391293758750195,636.8158370053168,125.47255104389056,186.73492841540502,18.82640632319705
2,21,894401.5658264147,4.327461288554311,142.55937571069316,3.399411482479631,0.9407075022251816,0.8862158778874937,1.2362722883800394,648.7707334656658,125.33917450993427,188.31638568558083,18.38499319726818
2,22,893275.225008516,4.356695330557481,143.38869207664578,3.398443314699536,0.9419701531842869,0.8864004061647861,1.2402471330559754,658.4547902659541,125.18630194615193,189.6521320785924,18.565049589731192
2,23,892150.3026179619,4.3861268623022935,144.2228328579089,3.403225648436576,0.9426058998698965,0.8864644463747102,1.2360610895872874,663.4084772006033,125.0466289806443,191.50146077280326,19.124514527387145
3,0,902562.6703928077,3.737769362456486,131.90652174521736,3.699399415802552,0.9342390393464831,0.8548948072226794,1.1398089260059188,532.9869803193586,129.10301722631831,170.7812029754857,26.26469610218407
3,1,901784.3641035046,3.7698100197851385,132.11086957793086,3.6922197408881567,0.936401270933323,0.8571280954279908,1.1538923499137863,533.1820111185599,129.05067305761347,172.20736736422535,26.300158136161777
3,2,901842.0135584158,3.7841509172909578,132.82608696701354,3.6783857566168434,0.9405192352988403,0.8598078074670013,1.1583164240400032,529.0350007860364,128.9345669238966,171.96886646599862,26.692135045589072
3,3,901899.6630484537,3.782605158487667,132.62173913404624,3.6757964123054574,0.9413696320914849,0.8659727842967812,1.1631743787783912,528.6134161890603,128.7399315701097,171.57901361722077,26.474549710770955
3,4,901957.3124717503,3.775890736059468,132.5195652304865,3.703563154318721,0.9440094583681181,0.8721473688982603,1.1695715990747766,541.5059138554169,128.2931996295204,174.75659889755354,23.960660965728337
3,5,902505.0141980764,3.775744411149608,133.0304347912612,3.688171101208786,0.9426303164661697,0.8798518869087857,1.196269551132458,542.4888191291175,128.2942189606588,177.3785025946686,25.37906332473223
3,6,903052.7158846864,3.7910820751649816,132.11086950734534,3.6658558065313813,0.9359369325923367,0.8872881984954826,1.2370350759386546,551.4876614922248,128.1086179214705,174.60693860585738,23.578342292568646
3,7,903600.4176355044,3.8290263195986047,133.03043472844894,3.60484184468139,0.9411767991631483,0.8808155234713698,1.2678977416297033,558.3266438302076,127.8600502595963,175.09662518348264,23.191645813286627
3,8,904522.825860311,3.88488155775422,132.7239129616253,3.5770719141690144,0.9457414851656779,0.8868211038075217,1.2519560453525658,562.9954534094371,127.8120589540976,175.03947418425798,22.43347004432062
3,9,905445.2341668123,3.9520444855468786,133.3369564390408,3.5425160827229556,0.9441756897037917,0.8810204187513481,1.2502443965728005,573.6247846178346,127.45355659746981,176.23557740107768,20.681010937249923
3,10,906367.6424672474,4.0138242147297705,133.84782601001174,3.538980852405405,0.9427045438330899,0.8813380661149018,1.25818124013591,571.3500012322927,127.24931422060698,176.99864468581558,20.930835676204545
3,11,905531.7168034394,4.061159629412641,134.460869492502,3.529637505644613,0.9402517227742176,0.8759155695454256,1.2480266105411337,567.8086238994354,126.98353133650657,178.1108931867592,21.665093835669953
3,12,904444.5775761441,4.087020983083724,135.24114343491948,3.4877136126942783,0.9382826358518221,0.8744330527866901,1.232041839619594,565.4185998583343,126.75773251068588,178.4643201818351,21.474913929283474
3,13,903334.2406625592,4.111919086404466,136.0414905297945,3.4540479431565068,0.9355971148033597,0.8691687490399295,1.2122328681023524,574.5154352400773,126.4901822143178,179.0993346719004,20.178383413185166
3,14,902226.7413785208,4.137312883657219,136.84844605157633,3.4429007186467993,0.9373472511187922,0.876523927670643,1.210880580008795,585.2898840889939,126.1369403643508,181.11122709752712,19.789009747662877
3,15,901122.0678000804,4.162415986273617,137.66009405712506,3.435170972833538,0.9374951485378458,0.877748382944886,1.2196985221673426,593.7672988033974,126.02324323113375,181.25007990372487,20.170782082473053
3,16,900020.2078246914,4.187613298248923,138.47451830093496,3.436538935439933,0.9385445738038872,0.8803071032375037,1.2234071809445766,603.0188577026939,125.85174598101179,182.0273931563117,19.744320966172648
3,17,898921.1491755217,4.212473647300937,139.28979875625444,3.436293651412193,0.9396778303584206,0.8827336331807162,1.224207807152981,609.7764205496187,125.65926543532296,183.04634094981085,20.001431269318545
3,18,897789.1167405681,4.240930893554799,140.10009488124052,3.438158481125416,0.9398489760866571,0.8839407888641524,1.2240629907018996,620.653498958157,125.44597113493856,183.71265891581183,19.8437873049071
3,19,896658.5099005456,4.269580381928649,140.91510477432757,3.433942417297353,0.9394840549975145,0.885236347034753,1.2277683632429188,633.9527459682282,125.30834243735018,184.85289578575518,19.421405398038118
3,20,895529.3268601692,4.298423411108677,141.73485585710756,3.443860014539562,0.9391918416233211,0.8908723695672573,1.2348327244120707,643.9383617494815,125.12082301183708,185.3567471879885,20.23492985203882
3,21,894401.5658264147,4.327461288554311,142.55937571069316,3.4394115991563328,0.939144386554881,0.8893169159763802,1.2299907777944723,653.9751648992298,125.11571983134606,187.22918005438686,20.659858123099486
3,22,893275.225008516,4.356695330557481,143.38869207664578,3.4434369142321803,0.9413634016972078,0.8907480978078459,1.2310482859293073,663.4007857558505,124.95733543321276,188.48534351621007,20.94627579216864
3,23,892150.3026179619,4.3861268623022935,144.2228328579089,3.4528750533390506,0.9411630306060657,0.8907111364974426,1.227354220049264,671.3290686597801,124.85069526094182,190.23186569750285,21.271399854539982
4,0,902562.6703928077,3.737769362456486,131.90652174521736,3.675001042559472,0.9407034083049166,0.868946113077257,1.1780843061459323,531.0993314705768,129.17010124391427,169.8651251081763,26.511386087264793
4,1,901784.3641035046,3.7698100197851385,132.11086957793086,3.614106948714249,0.9489527180112567,0.8637183222934459,1.1819317534020413,546.1721396161101,129.07571046125267,171.78044034946262,24.36912026231686
4,2,901842.0135584158,3.7841509172909578,132.82608696701354,3.5716865496553956,0.9512518634200923,0.8628427332292349,1.1730028197083506,549.694927663225,128.84422564537698,172.1342876512895,24.03171063097541
4,3,901899.6630484537,3.782605158487667,132.62173913404624,3.6129023451262094,0.9499273757707632,0.8656167798030678,1.1704693082181037,558.8023380139321,128.5482258016899,174.35183642666527,23.31653739204432
4,4,901957.3124717503,3.775890736059468,132.5195652304865,3.6439961155362854,0.952816205409799,0.8650678756635708,1.1830833067276258,562.0914037967789,128.43472602614835,175.40515670331047,23.926719625503914
4,5,902505.0141980764,3.775744411149608,133.0304347912612,3.634291600436786,0.9536911202959022,0.8671187480930546,1.2116626851197982,558.9315562819105,128.29688850575113,174.03389959603237,23.708994839225642
4,6,903052.7158846864,3.7910820751649816,132.11086950734534,3.679930622148896,0.9575664146346696,0.8680479145458518,1.2146884816275687,576.4338213417337,127.7515453235521,178.5177275281926,20.33509861784396
4,7,903600.4176355044,3.8290263195986047,133.03043472844894,3.6907338221447765,0.954663346411112,0.8715265791761977,1.2452249194220981,579.7339082801499,127.47873076250463,179.56328129818507,20.050918531917972
4,8,904522.825860311,3.88488155775422,132.7239129616253,3.67408585477036,0.9572278167950778,0.8646451924570454,1.261583611561458,593.4446880037082,126.97132164191687,177.25817208148771,19.339484782562366
4,9,905445.2341668123,3.9520444855468786,133.3369564390408,3.6439516223908948,0.9580974580520234,0.8538454323454922,1.2628616356220095,598.2673156357109,126.99534258225857,181.90235170122463,18.83413163962559
4,10,906367.6424672474,4.0138242147297705,133.84782601001174,3.602443552856407,0.9534914024916068,0.8503072808274881,1.2393404853613437,592.6007525305452,126.71078086895598,182.81063984485897,21.245929031584858
4,11,905531.7168034394,4.061159629412641,134.460869492502,3.5700159513953507,0.9488804110287753,0.8462189110338327,1.2251068008429413,599.858652672157,126.38782327401883,184.01683812364286,19.516216454810017
4,12,904444.5775761441,4.087020983083724,135.24114343491948,3.5792889654173554,0.9441854074750372,0.8500790385819189,1.2251497458118403,588.2870194800402,126.21084473059133,184.64157295722424,20.992212447848885
4,13,903334.2406625592,4.111919086404466,136.0414905297945,3.5952572129789355,0.935389928580663,0.8447919503966109,1.2329704501805736,603.0987637927071,126.01905411592688,185.4032044913574,17.67172922458041
4,14,902226.7413785208,4.137312883657219,136.84844605157633,3.5845903078575123,0.9379324624494824,0.8453960386510465,1.2455490399058204,598.6535883470784,125.73646619831725,190.28944382682712,17.503978226683135
4,15,901122.0678000804,4.162415986273617,137.66009405712506,3.6014814096278904,0.9429777444602384,0.8507978833033174,1.240368409955741,593.6883293905596,125.52944229540641,187.10928251682992,17.81474629885526
4,16,900020.2078246914,4.187613298248923,138.47451830093496,3.582304479018768,0.9444925585774108,0.8603243719565842,1.246989136864339,611.2724882499635,125.30214762090995,188.63089032628807,16.21454447107913
4,17,898921.1491755217,4.212473647300937,139.28979875625444,3.5439496432208393,0.9444691857726866,0.8684201989643558,1.2701274789744583,623.3152249236897,125.09068909000409,190.93906913081764,15.989787936093778
4,18,897789.1167405681,4.240930893554799,140.10009488124052,3.5121245807541013,0.9428020695172199,0.8678897544815819,1.2915910127910226,638.2286245703664,124.88221594680186,190.20217174541975,15.082826986580155
4,19,896658.5099005456,4.269580381928649,140.91510477432757,3.4711757153021874,0.9463177880274366,0.8700399875261301,1.300763494804268,644.246391914834,124.73264082604688,190.68518934925217,14.91316400095235
4,20,895529.3268601692,4.298423411108677,141.73485585710756,3.442975994274119,0.9474439982602135,0.8687763785548952,1.2861859516558913,654.8069079206754,124.61971813151051,191.12317681521128,14.555341589178832
4,21,894401.5658264147,4.327461288554311,142.55937571069316,3.4096444595982263,0.9480972494634025,0.8640948347160483,1.281694879594328,671.114822135691,124.32879547330931,193.12039352896406,13.865555365494567
4,22,893275.225008516,4.356695330557481,143.38869207664578,3.400395662075526,0.949288718298719,0.8661910111401405,1.2955473932557975,672.5462176197324,124.09032617524741,194.19427882832272,14.69834158081389
4,23,892150.3026179619,4.3861268623022935,144.2228328579089,3.394000771932087,0.9492682279145676,0.8616395959453208,1.2796815430922828,672.8263387894209,123.99325725860982,195.97938131829275,15.624218260692839
5,0,902562.6703928077,3.737769362456486,131.90652174521736,3.6799347372818283,0.9359238919220314,0.8610636884633214,1.149000339000458,527.5317414717372,129.24785656711057,171.24216848641188,27.46070131816908
5,1,901784.3641035046,3.7698100197851385,132.11086957793086,3.6391489448098615,0.9401221443283114,0.8600892008691935,1.149983844198273,533.1035195760163,129.19454020564976,172.08655382709787,27.062715234579645
5,2,901842.0135584158,3.7841509172909578,132.82608696701354,3.6299304279536098,0.9419245628432198,0.8623670294619523,1.1515080567713443,531.1038319060295,129.01118570256483,172.64896813944608,26.597755491030746
5,3,901899.6630484537,3.782605158487667,132.62173913404624,3.6431630113460254,0.9412621921267635,0.8656479686987769,1.1572138111995516,528.8047773947939,128.87717703369978,172.53896070276912,27.2306196717921
5,4,901957.3124717503,3.775890736059468,132.5195652304865,3.665925598050258,0.9430382981256739,0.8703669748084337,1.1642524462562343,534.6454702210449,128.6914660970405,174.10892370384224,25.77385171486245
5,5,902505.0141980764,3.775744411149608,133.0304347912612,3.6599398520964823,0.9424840174547773,0.8759330117126485,1.1847132334844628,533.1107616194049,128.67438529050324,175.65255246527522,26.565312618354987
5,6,903052.7158846864,3.7910820751649816,132.11086950734534,3.6513601037040786,0.9399426108104424,0.8843177185909439,1.2100041783493796,542.9024133056212,128.53589683438736,174.39963895564176,24.404312544987633
5,7,903600.4176355044,3.8290263195986047,133.03043472844894,3.603296630749087,0.9434913248522382,0.8800053822754986,1.234018523516815,549.0665478077489,128.3316577521418,175.0179267782643,24.03871649682587
5,8,904522.825860311,3.88488155775422,132.7239129616253,3.580631503323005,0.9452182804905902,0.8862521078030531,1.2320232078660598,553.8925911450332,128.27757280989837,175.29256252641326,23.436410126796016
5,9,905445.2341668123,3.9520444855468786,133.3369564390408,3.5478753870683226,0.9449472044263612,0.8784234245072134,1.2300348500707852,561.865195094693,128.00390924056478,176.55312470509713,22.3960633645984
5,10,906367.6424672474,4.0138242147297705,133.84782601001174,3.5201692598160568,0.9439009807985899,0.8794394373697196,1.2307690260660658,561.8326370735591,127.79177741983166,176.86069483073484,22.045472795694863
5,11,905531.7168034394,4.061159629412641,134.460869492502,3.4872150301087355,0.9411596138311158,0.8722106983843435,1.2173416057174793,564.9204842956133,127.5366559786638,178.00817890460786,21.83509238570741
5,12,904444.5775761441,4.087020983083724,135.24114343491948,3.4609214410493783,0.9392796775269926,0.8729965850306137,1.212422605481954,560.4499405844108,127.37072307762202,178.49572236122796,22.23738579998027
5,13,903334.2406625592,4.111919086404466,136.0414905297945,3.4506276341921853,0.9354619298649474,0.8697959577335449,1.201976372614909,563.6365071596535,127.19072762013364,179.17240288831354,21.80602719808811
5,14,902226.7413785208,4.137312883657219,136.84844605157633,3.4414047743682215,0.9359727072850039,0.8714901735645926,1.2015508477138614,569.22529759418,126.94500451500662,180.67307058292573,20.922123460617904
5,15,901122.0678000804,4.162415986273617,137.66009405712506,3.4325597682686944,0.9359587920834206,0.8736777913420748,1.2026838368101942,575.8035636082386,126.72914978335558,181.01898087140802,20.800265436747882
5,16,900020.2078246914,4.187613298248923,138.47451830093496,3.4291643376907337,0.9369892382410779,0.8771935080161171,1.2047375766258677,588.0026987043007,126.61624322262682,182.0245989145537,19.845797667706755
5,17,898921.1491755217,4.212473647300937,139.28979875625444,3.4210684193094636,0.9375727437207114,0.879738089310992,1.2114612769043747,596.3613485191034,126.43214069844102,183.27851061590982,19.90363233129328
5,18,897789.1167405681,4.240930893554799,140.10009488124052,3.4133738265081437,0.9378687778286987,0.8807649122955364,1.2154491163307206,605.9544120834354,126.32459895675775,183.74767344498423,20.026249663857122
5,19,896658.5099005456,4.269580381928649,140.91510477432757,3.3911157096806774,0.9374311204031902,0.8825807820078314,1.2170137872328204,614.7569091544265,126.24206703532974,184.6215010416613,20.333096263234097
5,20,895529.3268601692,4.298423411108677,141.73485585710756,3.3919436180419873,0.9367224500600825,0.8852960853570404,1.2166630367926798,624.8313815159645,126.16815323838287,185.6020353479632,20.655021904431536
5,21,894401.5658264147,4.327461288554311,142.55937571069316,3.3900239605376923,0.9367648351451704,0.8861729679208699,1.2169561268497209,638.3470457691267,126.05845336373716,187.1714314441656,20.239017050546764
5,22,893275.225008516,4.356695330557481,143.38869207664578,3.395326548525121,0.938711586441531,0.8878755619887054,1.223237138601641,648.7713889429783,125.93825225709425,188.62116021888,20.577925115432198
5,23,892150.3026179619,4.3861268623022935,144.2228328579089,3.4098359372731992,0.9388968946374361,0.8901858962922892,1.22142797358962,652.0107603839842,125.85417730611464,190.27104373163365,21.48669394096815
6,0,902562.6703928077,3.737769362456486,131.90652174521736,3.6866019857708587,0.9401058763630742,0.8565325686147397,1.1534097248971833,528.8912538835103,129.19270806468475,168.5496386047731,26.92444567710306
